BarnName,Index,DHIID,RFID,Lact#,DIM,Merit$,DateDue,Repr,PTAM,PTAFat,PTAPro,LctAvSCCS,SireCode,MGSCode,DamName,DamPTAM,DamPTAF,DamPTAP,DamMerit$,SireMerit$
5246,5246,47TXC8699,,3,284,183,4-15,P,113,-9,6,1,203HO421,7HO6168,2373,-1071,-47,-24,-180,425
5747,5747,47VAN9712,,2,240,183,9-13,P,65,18,3,0.6,7HO6995,,1983,,,,,514
5105,5105,47TYY0719,,3,390,182,4-4,P,542,7,8,1.8,1HO6802,,3891,,,,,227
2110,2110,46VFX0692,,6,167,181,7-28,P,123,24,2,0.2,53290776,,1540,,,,,391
5314,5314,47TBO0468,,3,33,181,,,945,30,19,3.8,203HO421,,,,,,,+511E
6064,6064,47VAJ8485,,2,188,181,7-7,P,598,28,20,0.4,1HO2406,,4338,,,,,455
6165,6165,47TZD3296,,2,193,181,6-30,P,986,27,25,1.1,507HO6838,1HO3895,5058,323,5,23,17,319
6344,6344,47VBY8481,,2,130,180,10-6,,-36,37,6,0.2,507HO6695,7HO6417,5058,-323,7,7,184,319
5763,5763,47VAN9718,,1,483,179,2-5,S,432,-1,12,0.6,1HO5663,1HO6360,2692,117,-7,2,144,337
6205,6205,47VAJ9407,,2,196,179,6-30,P,102,10,11,0.8,29HO9138,1HO6671,2959,,,,,388
6374,6374,47VBY8527,,1,279,179,4-7,P,-160,14,17,0.8,183HO168,,4435,,,,,288
6767,6767,47VBY9276,,1,164,179,10-5,,14,9,-3,0.1,1HO6833,,3809,,,,,409
2705,2705,47TXC8506,,4,298,178,6-16,P,674,-34,16,1.5,1HO6360,122HO7,1675,-152,-57,-8,-306,213
5412,5412,47TYY0890,,2,460,178,6-6,S,923,4,17,5,14HO3597,,,,,,,213
5956,5956,47VAK2840,,2,405,178,4-25,P,250,1,13,2.1,203HO421,1HO6149,2400,,,,,288
6096,6096,47VAJ8735,,1,557,178,,C,994,17,30,0.8,1HO2406,29HO12044,2810,455,10,17,102,371
6356,6356,47VBY8443,,1,383,178,3-1,P,724,20,26,2.5,1HO6671,,4538,,,,,438
6578,6578,47VBY8763,,1,308,178,3-27,P,206,23,20,2.8,1HO5045,1HO5897,5268,852,19,31,67,308
5362,5362,47TYY0846,,3,282,177,2-2,P,231,-10,-7,0.6,14HO3597,,2446,,,,,470
5762,5762,47VAN9750,,2,241,177,9-22,,394,13,2,0.5,1HO6802,,4195,,,,,190
5834,5834,47TRY9687,,2,317,177,3-23,P,714,18,25,1.1,14HO3751,1HO6248,1988,380,5,8,56,247
6383,6383,47VBY8567,,2,30,177,,,668,27,27,0.7,1HO7127,,4576,,,,,396
6491,6491,47TZD3395,,1,283,176,2-8,P,-137,-7,14,3.1,507HO6168,7HO6417,5297,73,20,21,260,288
5094,5094,47TYY0563,,3,344,175,9-15,,629,15,13,0.9,1HO6802,9HO1612,2210,117,19,7,1,368
5323,5323,47TZD2809,,3,244,175,,C,-97,-22,2,2.2,203HO466,9HO2575,2590,,,,,449
6142,6142,47VAJ9113,,2,217,175,6-9,P,456,21,13,0.5,1HO7154,,3980,,,,,374
5277,5277,47TYY0839,,3,245,174,6-22,P,726,9,12,0.6,14HO2736,380500226,4261,923,21,13,93,420
5510,5510,47TZK4526,,3,228,174,6-14,P,-96,-5,-6,2.6,14HO3597,,3688,,,,,378
6558,6558,47VBY8753,,1,282,174,1-26,P,231,13,3,0.6,1HO6721,,2475,,,,,473
2982,2982,47TXC8951,,3,311,173,8-11,P,-410,-6,-7,1,9HO2575,,1785,,,,,453
5131,5131,47TYY0734,,3,289,173,4-4,P,-575,-21,-10,0.7,1HO6360,23HO603,1672,-483,-10,-4,-51,228
6276,6276,47VBY8016,,2,111,173,9-22,,67,2,4,2.5,507HO7173,1HO6360,2895,-578,-30,-15,72,288
5475,5475,47TZK4416,,3,104,172,9-29,,800,26,26,3.8,1HO2394,,2097,,,,,320
6332,6332,47VBY8460,,1,342,172,2-17,P,653,6,19,0.7,29HO10124,9HO1612,2227,46,-9,-3,-86,342
6619,6619,47VBY8818,,1,282,172,4-15,P,67,-2,4,0.1,1HO9221,,3261,,,,,338
6686,6686,47VBY8945,,1,163,172,9-2,P,-321,-23,-17,0.7,14HO3597,1HO6360,2734,-458,-21,-17,111,296
5308,5308,47TBO0464,,2,278,171,2-2,P,589,-1,24,0.3,203HO421,1HO7539,2380,312,-8,12,-85,446
2825,2825,47TXC8326,,4,37,170,,,-428,-2,-3,0.2,7HO6417,29HO9429,2069,-140,-17,-12,-112,392
2863,2863,47TXC8711,,4,151,170,9-21,,-322,-12,-4,0.6,9HO2575,,3733,,,,,190
6197,6197,47VAJ9426,,2,53,170,,,406,25,13,4.5,1HO7235,1HO5702,2802,-374,8,-12,-10,190
5608,5608,47TZK4529,,3,27,169,,,106,23,8,0.6,29HO10321,,1798,,,,,288
5685,5685,47VAN9550,,2,240,169,9-1,P,905,14,20,1.8,11HO7319,,2183,,,,,190
5693,5693,47VAN9559,,2,230,169,2-3,P,-303,2,2,1.7,7HO6417,9HO2704,2584,121,10,6,21,342
6086,6086,47VAJ8740,,1,455,168,7-21,P,896,16,26,1.3,1HO5663,122HO1375,4299,-347,-20,-9,-143,386
6326,6326,47VBY8458,,2,87,168,,,507,16,18,0.1,507HO7173,1HO6802,5088,-200,-10,-12,-32,539
2907,2907,47TXC8368,,4,133,166,9-23,,630,-10,28,0.9,1HO5583,,3757,,,,,388
6261,6261,47VBY8015,,2,126,166,10-13,,748,21,22,0.2,1HO7154,,3831,,,,,352
6291,6291,47VBY8387,,2,79,166,,,510,24,18,3.3,29HO10792,,4381,,,,,342
2529,2529,47TTA0925,,5,41,165,,,-13,9,20,4.2,7HO6168,1HO5210,1822,10,29,17,78,228
6189,6189,47VAJ9422,,2,182,165,7-14,P,444,-30,25,0.7,14HO4099,1HO5583,2907,630,-10,28,166,227
6850,6850,47VBY9750,,1,159,165,8-25,P,-267,8,-5,1.6,1HO7169,1HO7886,2916,-385,-1,-12,-67,494
6290,6290,47VBY8463,,2,32,164,,,712,22,27,0.1,1HO7127,UNKNOWN,2880,,,,,342
6329,6329,47VBY8435,,2,65,164,,,278,24,13,0.3,1HO7154,,4500,,,,,227
1425,1425,47TLS2909,,8,297,163,5-10,P,-330,-4,-15,5.5,14HO2586,29HO6995,1030,-1258,-49,-39,-170,227
6026,6026,47VAJ8370,,2,281,163,4-19,P,389,-1,13,0.3,11HO7094,,4254,,,,,338
6243,6243,47VBY8012,,2,135,163,9-1,P,103,9,-1,0.5,1HO6721,,2533,,,,,
6794,6794,47VBY9213,,1,216,163,8-13,P,-442,-2,-3,2.4,501HO6987,1HO7994,5477,-326,-19,-2,96,391
5115,5115,47TYY0709,,3,251,162,7-6,P,437,11,6,1.7,9HO2575,1HO6149,1914,-12,5,-9,-202,491
5237,5237,47TZK4171,,3,317,162,1-13,P,-275,-4,-10,2,203HO421,,2399,,,,,288
5256,5256,47TZK4194,,3,279,162,2-17,P,310,15,-3,0.1,1HO6802,,3107,,,,,448
5654,5654,53689938,,3,103,162,10-10,,888,21,27,1,14HO3751,,1916,,,,,214
6093,6093,47VAJ8725,,2,258,162,7-15,P,589,18,15,0.7,1HO7235,,4372,,,,,455
6305,6305,47VBY8483,,2,33,162,,,194,7,7,2.4,29HO10241,11HO5534,4463,,,,,368
6625,6625,47VBY8751,,1,261,162,4-27,P,-704,8,-17,2.1,1HO7169,,4085,,,,,338
2730,2730,47TXC8521,,4,266,161,9-4,P,-386,-11,-9,0.5,9HO2575,,3749,,,,,368
5084,5084,47TYY0590,,4,101,161,10-4,,73,39,10,0.1,29HO10321,1HO1028,2199,66,8,1,-65,332
5183,5183,47TZK4173,,4,50,161,,,-100,5,6,3.3,1HO6671,11HO5293,1921,-577,-18,-14,12,514
5782,5782,47VAN9754,,3,83,161,,,-261,10,8,2.9,29HO10493,,3591,,,,,214
6084,6084,47VAJ8506,,2,294,161,5-4,P,186,15,1,1.5,1HO6721,,4280,,,,,+488E
6763,6763,47VBY9208,,1,157,161,8-10,P,44,19,5,0.5,501HO6987,,5417,,,,,190
2799,2799,47TXC8589,,4,207,160,6-7,P,253,-6,4,0.3,9HO2575,1HO6149,2046,334,0,6,-108,473
6540,6540,47VBY8747,,1,283,160,3-3,P,38,7,10,2,1HO9091,,4569,,,,,152
6581,6581,47VBY8761,,1,237,160,10-6,,512,27,17,5.8,1HO9162,,4522,,,,,319
6740,6740,47VBY9232,,1,196,160,7-20,P,476,15,11,1.6,11HO7123,,2219,,,,,455
2683,2683,47TXC8090,,5,29,159,,,-175,-20,-6,0.4,9HO2575,,3654,,,,,396
5345,5345,47TYY0812,,3,211,159,7-5,P,621,30,20,4.9,1HO6671,,3733,,,,,300
5870,5870,47VAJ8208,,2,401,159,3-12,P,654,4,27,0.9,29HO9155,,2384,,,,,483
5760,5760,47VAN9709,,3,73,158,,,294,5,12,0.1,29HO10728,93060,2690,,,,,483
6099,6099,47VAJ8767,,2,150,158,8-18,P,607,3,12,4.6,1HO6721,1HO7512,2409,1021,1,21,57,288
6003,6003,47VAJ8293,,2,182,157,8-22,P,489,13,21,0.8,1HO7235,,4382,,,,,232
6384,6384,47VBY8572,,2,23,157,,,860,28,17,6.8,507HO6838,29HO10321,5139,17,5,1,96,320
6539,6539,47VBY8812,,1,344,157,4-21,P,527,26,12,0.3,507HO6838,7JE359,5294,-1628,-33,-38,-116,446
5386,5386,47TYY0874,,3,274,156,6-5,P,-384,16,-2,2.1,29HO10483,97HO76,1781,-947,-19,-17,-103,338
5856,5856,47VAJ8215,,2,249,155,5-5,P,1319,14,33,0.9,507HO6838,11HO8341,4301,541,10,13,53,342
6050,6050,47VAJ8490,,2,282,155,3-9,P,61,-10,2,0.8,203HO421,,4374,,,,,420
6464,6464,47VBY8610,,1,288,155,,N,199,-3,-2,2.2,14HO3597,,4562,,,,,228
6468,6468,47VBY8571,,1,299,155,3-6,P,-408,16,5,1.4,29HO10493,1HO6360,5278,,,,,386
4315,4315,136282910,,5,118,154,9-15,P,-72,-4,2,2.2,11HO5534,11HO5247,,-553,15,1,160,414
5421,5421,47TZK4393,,3,125,154,9-28,,143,25,7,0.1,29HO10321,,1844,,,,,179
5699,5699,47VAN9536,,3,92,153,10-12,,1251,11,29,0.1,29HO10728,1HO5588,2685,1220,2,19,69,429
6275,6275,47VBY8389,,2,116,153,9-15,P,-650,23,-6,0.1,507HO6695,7HO6417,5086,-1495,-26,-25,38,342
2720,2720,47TXC8527,,4,257,152,7-12,P,940,35,19,4,1HO5588,73HO2759,1965,-122,13,-3,-18,371
5883,5883,47TBD2382,,2,359,152,10-6,,1073,26,24,0.8,507HO6838,29HO9429,2825,-140,-17,-12,-112,
2665,2665,47TXC8058,,5,63,151,,,-289,-15,-15,5.3,9HO2575,,3302,,,,,+511E
5092,5092,47TYY0582,,3,214,151,6-9,P,786,1,9,3.2,1HO6802,,4024,,,,,232
6039,6039,47VAJ8369,,1,543,151,2-10,P,1105,30,28,2.6,1HO9007,9HO2704,2268,734,19,11,83,296
6089,6089,47VAJ8753,,2,243,151,7-14,P,749,38,18,1.6,507HO7379,1HO5702,2833,-206,6,-6,23,476
6185,6185,47VAJ9405,,1,535,151,5-20,P,1936,23,44,2.3,1HO5588,1HO6149,5015,,,,,476
6231,6231,47VAJ9406,,1,484,151,2-10,S,706,43,18,4.1,,,4100,,,,,476
5333,5333,47TYY0819,,3,375,150,7-5,P,623,17,18,1,1HO2406,,2470,,,,,476
5480,5480,47TZK4426,,3,194,150,8-11,P,-48,-22,-5,4,1HO6360,,3832,,,,,430
6182,6182,47VAJ9124,,2,148,150,9-27,,632,-5,22,1.6,1HO8963,11HO4662,2444,-98,-8,7,58,256
5452,5452,47TZK4396,,2,238,149,8-7,P,1390,31,36,2.7,1HO2406,1HO5551,2471,566,-1,10,-93,473
5598,5598,47TZK4830,,2,369,149,2-17,P,89,20,11,1.3,29HO10483,122HO7,4187,-307,-3,-1,-75,473
6004,6004,47VAJ8225,,2,271,149,5-6,P,472,0,22,1.6,1HO8851,1HO7165,2044,25,-19,6,-14,473
6027,6027,47VAJ8374,,2,260,149,4-24,P,458,-15,17,0.2,11HO7094,,4254,,,,,473
6045,6045,47VAJ8373,,2,30,149,,,560,13,14,2.8,1HO7235,53689976,2752,349,2,7,53,473
5555,5555,47TZD2801,,3,132,148,9-1,P,-168,-26,-8,4.7,203HO466,9HO2575,2677,-682,-4,-17,152,473
5657,5657,47TZK4808,,2,367,148,2-17,P,410,14,18,1.8,11HO7319,,4155,,,,,473
6262,6262,47VBY8427,,2,41,148,,,714,31,19,1.9,507HO7379,1HO6671,2991,931,40,27,274,473
6328,6328,47VBY8445,,2,80,147,10-17,,933,5,24,0.1,1HO5663,29HO9981,1520,874,-3,20,51,473
6639,6639,47VBY8940,,1,245,147,7-26,P,300,12,11,1.2,7HO6782,1HO6149,2382,1133,10,24,21,473
5270,5270,47TYY0804,,3,125,146,9-8,P,63,8,-2,1.5,14HO2736,,4277,,,,,473
5987,5987,47VAJ8235,,2,298,146,3-16,P,987,9,24,0.5,1HO5588,1HO5624,2791,237,3,14,37,473
6122,6122,47VAJ8770,,2,49,146,,,1005,27,32,0.7,29HO9155,7HO6349,2780,319,13,13,5,473
6196,6196,47VAJ9391,,2,132,146,,C,534,28,6,5.4,1HO6721,14HO2597,1748,350,15,0,-68,473
6266,6266,47VBY8020,,2,72,146,,,560,16,23,0.1,29HO10792,122HO7,1688,-374,-4,-3,-90,228
6308,6308,47VBY8396,,2,120,146,9-22,,340,16,5,0.1,1HO6721,29HO8343,1754,-54,2,-1,-97,296
6703,6703,47VBY8920,,1,211,146,6-16,P,-60,10,-5,3,1HO6721,,2440,,,,,299
5283,5283,47TZK4187,,3,296,145,3-24,P,404,-2,2,1.7,1HO6802,,3765,,,,,374
5605,5605,53290770,,2,368,145,6-7,P,1486,35,25,2.3,1JE488,14HO2601,1716,-1593,-19,-42,-234,470
6137,6137,47VAJ8733,,2,259,145,10-15,,375,5,9,1.2,1HO7235,1700ET,2809,,,,,470
2956,2956,53290755,,3,277,144,10-13,,452,-1,18,0.9,29HO12044,,3974,,,,,470
5588,5588,47TZK4503,,3,122,144,,C,-814,-8,-15,0.8,7HO6417,,3954,,,,,470
6143,6143,47VAJ9115,,2,174,144,10-16,,48,5,-4,0.1,1HO6721,,3730,,,,,470
2635,2635,47TXC8068,,5,42,143,,,924,8,13,3.1,1HO5588,,3572,,,,,238
5199,5199,47TZK4226,,4,70,143,,,352,9,12,2.6,1HO5697,,2298,,,,,227
5917,5917,47VAJ8183,,2,268,143,5-7,P,26,42,8,2.1,507HO6695,1HO5583,2790,-377,13,4,47,470
6795,6795,47VBY9204,,1,181,143,,N,-623,37,-4,0.6,1HO7290,,3774,,,,,391
2401,2401,47TTA0826,,5,231,142,7-28,P,-121,2,6,1.3,1HO5626,,3275,,,,,470
2519,2519,47TTA0931,,4,313,141,5-19,P,-210,-5,7,1,7HO6168,,1798,,,,,470
5444,5444,47TYY0679,,3,252,141,10-18,,782,48,16,1.9,200HO1187,,,,,,,430
6164,6164,47VAJ9120,,2,230,141,6-25,P,1198,4,19,2.2,94JE3083,,4396,,,,,320
6258,6258,47VBY8436,,2,137,141,10-10,,-29,11,6,2.7,29HO10124,224HO6974,2663,-332,5,-7,-39,329
6571,6571,47VBY8776,,1,259,141,4-28,P,-204,0,-9,2.3,1HO6833,,2784,,,,,470
6100,6100,47VAJ8744,,2,258,140,4-15,P,-57,26,-6,2,11HO9651,,4422,,,,,220
6226,6226,47VAJ9434,,2,126,140,10-13,,16,16,-5,1.2,1HO6721,,4430,,,,,288
2161W ,2161,46VHX1373,,5,185,138,10-7,,219,27,9,4.3,1HO7047,,3203,,,,,413
5289,5289,47TXC8685,,3,284,138,2-3,P,369,8,16,2.9,,,2226,,,,,467
5739,5739,47VAN9721,,2,304,138,9-22,,-48,17,0,1.2,7HO6995,,3998,,,,,467
5910,5910,47VAJ8192,,2,296,138,2-7,P,349,21,17,0.5,1HO6959,11HO4712,4273,30,0,6,-29,320
6085,6085,47VAJ8509,,2,269,138,4-20,P,312,6,18,1,29HO9155,,3987,,,,,386
6123,6123,47VAJ8752,,2,172,138,7-21,P,408,9,14,0.1,29HO9138,1HO6671,2873,-419,-25,-11,-141,320
6319,6319,47VBY8383,,2,57,138,,,566,39,12,6.3,507HO6838,,5098,,,,,398
6580,6580,47VBY8777,,1,323,138,4-7,P,692,28,14,1.7,507HO6838,,5384,,,,,179
5705,5705,47VAN9585,,2,203,137,9-29,,579,14,12,1.3,11HO7319,,3382,,,,,391
6445,6445,47VBY8598,,1,311,137,1-22,P,659,11,22,1.9,1HO2406,,4554,,,,,190
6568,6568,47VBY8795,,2,86,137,,,326,1,14,2.7,1HO9096,,4467,,,,,318
6701,6701,47VBY8939,,1,260,137,5-26,P,-478,26,-3,2.4,1HO7290,1HO6671,2645,-97,-19,-11,-62,368
6761,6761,47VBY9283,,1,253,137,5-5,P,167,23,9,1.7,1HO6939,,2601,,,,,385
5229,5229,47TZK4179,,4,75,136,,,-482,-26,-17,2.2,1HO6360,,4086,,,,,462
5645,5645,47VAN9534,,2,307,136,7-5,P,504,50,10,2.4,7HO6695,1HO3895,1947,,,,,467
6074,6074,47VAJ8511,,2,279,136,3-10,P,-1,9,5,0.7,3HO5678,,4362,,,,,243
6529,6529,47VBY8704,,1,287,136,2-11,P,135,-2,0,0.5,1HO9174,,2487,,,,,338
5085,5085,47TYY0567,,4,61,135,,,634,17,15,4.5,1HO6671,,4051,,,,,403
5238,5238,47TXC8694,,3,261,135,8-16,P,676,14,18,1.4,1HO2406,7HO6247,2314,-49,-3,-4,-10,403
6095,6095,47VAJ8771,,1,584,135,4-6,S,687,14,14,3,11HO6159,9HO1705,909,-74,2,-8,96,299
6198,6198,47VAJ9411,,2,147,135,10-15,,123,12,4,1.6,507HO7173,1HO6802,2990,-531,-12,-24,-49,470
6402,6402,47VBY8530,,1,406,135,3-6,P,616,14,13,2.1,11HO7741,,4478,,,,,243
5642,5642,47TZK4824,,3,162,134,10-6,,51,41,2,0.1,7HO6695,,1785,,,,,329
6107,6107,47VAJ8728,,2,212,134,6-15,P,318,5,6,2.7,1HO6721,,2517,,,,,360
6279,6279,47VBY8447,,2,111,134,9-22,,-1,6,2,0.1,29HO10124,,1431,,,,,458
6422,6422,47VBY8566,,1,334,134,3-25,P,80,25,9,1.5,1HO9154,1HO5588,2570,315,2,5,-33,352
6846,6846,47VBY9790,,1,156,134,10-9,,598,14,22,0.8,1HO7127,,4600,,,,,455
6008,6008,47VAJ8400,,2,278,133,2-17,P,131,8,8,0.3,1HO8851,,2432,,,,,455
6710,6710,47VBY8953,,1,218,133,6-9,P,384,22,15,1.7,1HO9340,,4064,,,,,455
5170,5170,47TZK4040,,3,176,132,7-21,P,-260,-3,-13,0.1,14HO3597,,3834,,,,,455
5471,5471,47TZK4431,,3,151,132,10-13,,1004,20,26,1.6,1HO2406,1HO6149,2400,469,10,9,-30,455
6724,6724,47VBY9294,,1,229,132,,N,342,38,17,0.7,1HO9344,,4097,,,,,455
5603,5603,47TZK4539,,3,83,131,,,-456,-22,-6,4.1,1HO5433,29HO8990,914,-2200,-61,-57,-291,455
5972,5972,47VAJ8254,,2,322,131,,N,-20,23,12,1,29HO9155,14HO3367,2728,-874,3,-15,-13,455
6005,6005,47VAJ8240,,2,184,131,4-13,P,44,0,1,2.5,1HO2406,1HO6360,2734,-458,-21,-17,111,455
6705,6705,47VBY8973,,1,182,131,9-29,,847,10,22,2.2,1HO9356,,4111,,,,,455
6828,6828,47VBY9291,,1,182,131,7-14,P,151,7,11,3,7HO6168,1HO5588,2641,-342,-8,-13,-39,368
6270,6270,47VBY8005,,2,163,130,7-19,P,3,10,2,2.7,29HO10124,,4442,,,,,455
6367,6367,47VBY8484,,1,271,129,5-28,P,434,0,13,0.9,29HO10124,14HO3094,2168,-918,-40,-34,-324,455
6376,6376,47VBY8534,,2,94,129,10-13,,-90,1,-5,0.4,1HO6721,,2144,,,,,455
6617,6617,47VBY8798,,1,298,129,5-26,P,-22,-1,-4,2.5,1HO6833,,4371,,,,,455
6575,6575,47VBY8744,,1,277,128,2-27,P,-326,-2,4,2,507HO6168,1HO2406,5284,-196,10,-1,97,467
5400,5400,47TZK4373,,3,90,127,10-12,,-191,-5,-11,0.1,14HO3597,,3682,,,,,200
5968,5968,47VAJ8226,,3,28,127,,,-149,11,-3,0.4,1HO7235,,4364,,,,,453
6224,6224,47VAJ9416,,1,301,127,1-25,P,-213,1,1,0.3,29HO10124,,3525W,,,,,453
6263,6263,47VBY8401,,1,474,127,,C,884,22,15,1,1HO5588,,4355,,,,,453
6590,6590,47VBY8742,,1,282,126,3-9,P,704,4,27,3.8,1HO7127,1HO2406,5280,-166,-23,-2,-65,
5195,5195,47TZK4211,,3,240,125,7-21,P,848,-16,15,3.4,1HO6802,9HO2271,2024,399,-22,8,58,291
5312,5312,47TBO0474,,3,307,125,3-2,P,422,2,8,1.9,203HO421,1HO6149,2426,1322,36,30,58,453
6104,6104,47VAJ8768,,2,240,125,8-4,P,34,17,8,1.9,1HO8867,14HO2601,1720,-1059,11,-19,-28,361
5536,5536,47TZK4437,,2,329,124,2-24,P,237,30,10,0.8,29HO10321,,1879,,,,,453
5998,5998,47VAJ8258,,2,239,124,6-9,P,-108,-12,4,0.7,1HO9001,,1911,,,,,288
6214,6214,47VAJ9402,,1,472,124,,C,392,-5,9,5.4,29HO10792,1HO6360,2634,-667,-52,-26,-60,324
6245,6245,47VBY8011,,2,40,124,,,257,6,-4,2.8,1HO6721,,4197,,,,,403
5426,5426,47TZK4378,,3,50,122,,,572,3,4,0.1,1HO6802,,2188,,,,,403
5722,5722,47VAN9574,,3,42,122,,,464,6,12,0.1,11HO7319,,4073,,,,,455
6400,6400,47VBY8564,,2,99,122,10-5,,884,13,21,1.4,507HO6838,1HO8388,5219,,,,,322
6692,6692,47VBY8990,,1,210,122,10-9,,117,-1,18,1.3,1HO9226,,4235,,,,,259
5684,5684,47VAN9562,,3,118,121,,N,-78,18,-4,1.4,7HO7264,73HO2759,1965,-122,13,-3,-18,232
6217,6217,47VAJ9425,,1,400,121,6-3,P,294,21,7,2.7,7HO5605,1HO5491,2269,-688,-28,-16,-56,287
6836,6836,47VBY9819,,1,153,121,9-27,,-47,6,0,0.3,11HO7123,,2073,,,,,243
6295,6295,47VBY8459,,2,157,120,8-10,P,456,12,14,5.5,29HO10792,14HO3160,2572,100,7,3,28,368
2877,2877,47TXC8710,,3,281,119,5-1,P,634,-9,25,2.4,29HO12044,,3991,,,,,455
2894,2894,47TXC8397,,4,135,119,9-10,P,219,-6,12,6.4,29HO12044,1HO5677,1615,-140,-24,-4,-68,473
5726,5726,47VAN9571,,2,361,119,3-26,P,147,9,14,1.6,14HO3751,,4193,,,,,386
5496,5496,47TZK4421,,2,391,118,4-11,P,495,2,19,0.5,1HO2406,,2479,,,,,250
2712,2712,47TXC8100,,3,450,117,5-21,S,-199,-8,-1,2.9,9HO2575,,3507,,,,,448
5905,5905,47VAJ8189,,2,182,117,10-3,,39,45,3,0.1,7HO6695,,2258,,,,,448
6033,6033,47VAJ8393,,2,182,117,10-11,,649,-7,20,0.7,1HO8863,,4333,,,,,448
6042,6042,47VAJ8372,,2,289,117,3-31,P,183,13,14,0.1,1HO9007,9HO1612,2105,,,,,448
2715,2715,47TXC8514,,3,319,116,10-13,,795,12,14,0.5,1HO5588,1HO5527,1323,-767,-22,-20,-140,448
5802,5802,47TRY9697,,2,270,116,4-12,P,814,6,13,1.6,94JE3083,,2585,,,,,448
6677,6677,47VBY8933,,1,291,116,4-6,P,340,-5,19,1.2,7HO6168,14HO4452,2842,313,5,10,-19,448
5755,5755,47VAN9726,,3,132,115,8-31,P,-60,-9,7,2.4,1HO5663,1HO5583,5008,-301,-26,5,-17,448
5992,5992,47VAJ8246,,2,367,114,4-15,P,350,23,17,0.6,29HO9155,7HO6349,2831,-238,13,2,-58,448
6429,6429,47VBY8596,,1,281,114,1-20,P,-194,-11,-1,0.7,29HO10818,1HO5678,5262,-751,-22,-19,-97,448
1979,1979,46VHX0475,,6,197,113,9-22,,278,9,3,1.8,1HO6248,,3074,,,,,448
2751,2751,47TXC8549,,4,283,113,1-27,P,-173,-33,-5,1.8,1HO6360,,3615,,,,,448
6807,6807,47VBY9261,,1,174,113,8-14,P,-76,-8,-9,0.3,14HO3597,,4282,,,,,448
6835,6835,47VBY9806,,1,157,113,9-22,,-28,26,2,0.3,501HO7467,203HO466,5552,-1232,-23,-34,-104,448
4464,4464,53290757,,3,462,112,4-3,P,30,10,14,2.6,11HO8624,,,,,,,448
6002,6002,47VAJ8249,,2,281,112,3-10,P,-62,-6,-3,0.7,1HO8863,,2440,,,,,448
6548,6548,47VBY8709,,1,326,112,7-4,P,-370,3,2,1.5,1HO5045,1HO5897,5273,-314,-17,-7,-50,448
2846,2846,47TXC8336,,4,154,111,8-7,P,-683,-8,-17,5.5,9HO2575,29HO9026,969,-1001,-12,-35,-225,448
5861,5861,47VAJ8206,,2,159,111,8-4,P,822,-9,19,1.2,29HO10302,,3958,,,,,448
6247,6247,47VBY8004,,2,139,111,8-25,P,291,-5,11,1.1,1HO5663,,3827,,,,,448
6288,6288,47VBY8402,,2,175,111,10-6,,252,-10,13,0.7,7HO6168,,4073,,,,,448
6535,6535,47VBY8745,,1,303,111,2-23,P,56,6,0,1.7,,,2510,,,,,448
6723,6723,47VBY9237,,1,219,111,6-8,P,-704,3,-20,0.5,1HO6776,7HO5710,2522,-669,14,-15,54,448
5491,5491,47TZK4443,,3,107,110,10-3,,154,-24,-6,0.2,14HO3597,,3966,,,,,448
6418,6418,47VBY8600,,2,30,110,,,470,26,11,2.3,507HO6838,,5051,,,,,247
2857,2857,47TXC8714,,4,309,109,6-10,P,-112,-6,10,1.6,1HO5583,,3286,,,,,247
5422,5422,47TZK4389,,3,89,109,10-13,,-471,-34,-13,7.9,1HO6360,7HO6168,2415,-1041,-43,-23,-172,287
6511,6511,47VBY8707,,1,268,109,5-11,P,-114,-8,-12,0.8,1HO6833,1HO5588,2600,-59,-32,-13,-122,445
6731,6731,47VBY9235,,1,164,108,9-12,P,23,-10,14,0.1,1HO9327,7HO6168,2486,-270,-39,0,5,445
6776,6776,47VBY9245,,1,179,108,7-14,P,524,11,18,1.5,1HO9296,,2365,,,,,445
5259,5259,47TXC8696,,3,109,107,10-15,,0,-11,-11,0.1,14HO3597,7HO6247,2087,-972,-45,-33,-249,445
5890,5890,47TBD2324,,2,327,107,4-9,P,-358,36,-6,0.9,507HO6695,9HO2575,2815,,,,,445
5901,5901,47VAJ8178,,3,40,107,,,263,6,12,0.1,29HO9155,,2433,,,,,445
6406,6406,47VBY8599,,1,283,107,2-17,P,77,5,4,1,507HO7482,11HO5534,4457,,,,,453
5686,5686,47VAN9549,,3,37,106,,,718,23,14,2.1,14HO3831,,4136,,,,,446
5798,5798,47VAN9798,,2,171,106,8-16,P,213,24,-4,1,7HO6695,1HO5588,5010,334,-9,-7,50,470
6114,6114,47VAJ8765,,2,232,106,10-13,,427,22,7,3.1,11HO7319,,4216W,,,,,446
5402,5402,47TYY0872,,3,60,105,,,767,-33,13,0.1,11HO5486,11HO5293,4318,85,-27,3,8,214
5885,5885,47TBD2385,,2,300,105,5-3,P,668,17,11,0.9,507HO6838,1HO8240,2800,,,,,353
6145,6145,47VAJ9126,,2,243,105,6-23,P,-39,-13,9,1,7HO6168,,3838,,,,,420
2169W ,2169,46VHX1374,,6,238,104,6-29,P,404,-11,20,1.3,1HO7044,14HO974,504,219,-49,6,56,247
5393,5393,47TYY0852,,3,277,104,2-24,P,175,0,6,0.4,1HO6671,,3738,,,,,312
